,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131
0,0.63475501537323,0.5482577085494995,-1.3281185626983643,0.9992591738700867,0.6837267279624939,0.43730926513671875,-1.2929712533950806,0.9987192153930664,0.7125476598739624,0.434878945350647,-1.2927672863006592,0.9989079236984253,0.7404125928878784,0.43307340145111084,-1.2934235334396362,0.9986709356307983,0.5929688811302185,0.43411514163017273,-1.2622863054275513,0.9989066123962402,0.5659668445587158,0.42899835109710693,-1.2610992193222046,0.9990849494934082,0.5412889719009399,0.42415836453437805,-1.261417031288147,0.9990357160568237,0.7963035702705383,0.448705792427063,-0.8254599571228027,0.9989138841629028,0.5216809511184692,0.4395979642868042,-0.6636158227920532,0.9994359612464905,0.6938651204109192,0.6376309990882874,-1.13716721534729,0.9995911717414856,0.5867454409599304,0.6361654996871948,-1.0905885696411133,0.9996987581253052,0.9793211221694946,0.8885858058929443,-0.48576536774635315,0.9970658421516418,0.35488495230674744,0.8223066329956055,-0.2921510636806488,0.9994621872901917,1.1402398347854614,1.4989889860153198,-0.47539186477661133,0.12283195555210114,0.14596027135849,1.383385419845581,-0.18824781477451324,0.2966488301753998,1.0320948362350464,1.8708603382110596,-0.9159688949584961,0.028912387788295746,0.16686540842056274,1.7081249952316284,-0.9418172836303711,0.10949362814426422,1.0399154424667358,2.0032689571380615,-1.0580581426620483,0.03809357434511185,0.13684821128845215,1.8328642845153809,-1.1018413305282593,0.11606280505657196,0.9742856025695801,1.964632511138916,-1.1128848791122437,0.05810768902301788,0.18687289953231812,1.78731107711792,-1.1869145631790161,0.17090874910354614,0.9542297124862671,1.9098025560379028,-0.9613643884658813,0.05933714658021927,0.2138896882534027,1.7442070245742798,-1.0023658275604248,0.16871730983257294,0.843605637550354,1.9307559728622437,-0.09557895362377167,0.0012091145617887378,0.4074747562408447,1.9039700031280518,0.1021735817193985,0.0013679822441190481,0.8061200380325317,2.8443922996520996,-0.14427471160888672,0.00045328421401791275,0.3930869996547699,2.8052375316619873,0.14897595345973969,0.00024278569617308676,0.7695501446723938,3.6884496212005615,0.6379549503326416,8.838868234306574e-05,0.3699091374874115,3.6456985473632812,0.7711033225059509,6.785240657336544e-06,0.7784669399261475,3.812669277191162,0.6711007952690125,7.448481483152136e-05,0.36116695404052734,3.76981258392334,0.8047119379043579,2.2425041606766172e-05,0.6815734505653381,3.958667516708374,-0.23144622147083282,5.3622738050762564e-05,0.40699464082717896,3.914799213409424,-0.17517851293087006,3.049347287742421e-05
1,0.6347537040710449,0.5508636236190796,-1.7370445728302002,0.9992198944091797,0.6832956671714783,0.43822914361953735,-1.6960035562515259,0.9986000657081604,0.7124933004379272,0.43605586886405945,-1.6960490942001343,0.9988067746162415,0.7402887940406799,0.43456539511680603,-1.6965711116790771,0.9985198974609375,0.5929786562919617,0.43602481484413147,-1.670950174331665,0.9988127946853638,0.5663129687309265,0.43216270208358765,-1.6699708700180054,0.9990191459655762,0.5431748628616333,0.42910391092300415,-1.670421838760376,0.9989525675773621,0.7916773557662964,0.4487825334072113,-1.1365066766738892,0.9987683296203613,0.5243822932243347,0.4406878650188446,-0.9898371696472168,0.999350368976593,0.6939120888710022,0.6424061059951782,-1.506044626235962,0.9995452761650085,0.5876578092575073,0.6408167481422424,-1.4646905660629272,0.9996539354324341,0.9734220504760742,0.87531977891922,-0.6782130002975464,0.9967591762542725,0.35327672958374023,0.8224766254425049,-0.4852065145969391,0.9993889927864075,1.1258100271224976,1.4017921686172485,-0.4935592710971832,0.12648051977157593,0.15925417840480804,1.358815312385559,-0.2796814739704132,0.306681364774704,1.0255199670791626,1.803162693977356,-0.8588298559188843,0.02805538848042488,0.1570861041545868,1.7165130376815796,-1.0202139616012573,0.10911556333303452,1.031632423400879,1.9526944160461426,-0.9829443693161011,0.03646045923233032,0.11689964681863785,1.8504234552383423,-1.1941254138946533,0.11467555165290833,0.9722695350646973,1.9289507865905762,-1.0720356702804565,0.05571151524782181,0.16868063807487488,1.8258339166641235,-1.3193882703781128,0.16925832629203796,0.9538842439651489,1.8677335977554321,-0.9138671159744263,0.05687188357114792,0.19897356629371643,1.7749576568603516,-1.0964300632476807,0.1664414405822754,0.8414137959480286,1.8896011114120483,-0.12157946825027466,0.0011485356371849775,0.4092174470424652,1.8554096221923828,0.1278211623430252,0.0012990559916943312,0.8042939901351929,2.7760138511657715,-0.21177557110786438,0.00048716788296587765,0.39605751633644104,2.736974000930786,0.2879891097545624,0.0002511886414140463,0.7697339057922363,3.5844595432281494,0.5867763161659241,0.00010139248479390517,0.38556307554244995,3.5410773754119873,0.973963737487793,8.317031642945949e-06,0.7789422273635864,3.708167791366577,0.6176032423973083,8.240128954639658e-05,0.37764832377433777,3.6604340076446533,1.0147826671600342,2.9218474082881585e-05,0.6816231608390808,3.8440778255462646,-0.3397037386894226,5.954028893029317e-05,0.4357377588748932,3.810370922088623,0.024929609149694443,3.826309330179356e-05
2,0.6364026665687561,0.5507833957672119,-1.5758793354034424,0.9992427825927734,0.6834837198257446,0.4382745623588562,-1.5298550128936768,0.998616635799408,0.7127662301063538,0.4361376166343689,-1.5298128128051758,0.9988190531730652,0.7403193116188049,0.4346817433834076,-1.5303614139556885,0.9985253214836121,0.5943316221237183,0.4367125928401947,-1.5089755058288574,0.9988311529159546,0.5682061910629272,0.43376240134239197,-1.5079171657562256,0.9990402460098267,0.547144889831543,0.4319440424442291,-1.508331537246704,0.9989696741104126,0.7885830998420715,0.4484894573688507,-1.0674147605895996,0.9987611174583435,0.5272024869918823,0.441947877407074,-0.8645771145820618,0.9993512034416199,0.695083498954773,0.6422981023788452,-1.356981873512268,0.9995503425598145,0.5907572507858276,0.6409239172935486,-1.3210031986236572,0.9996544718742371,0.9696372151374817,0.8701635003089905,-0.5493006706237793,0.9968193173408508,0.35271236300468445,0.822919487953186,-0.44026345014572144,0.9993776082992554,1.1143414974212646,1.3775242567062378,-0.3225698173046112,0.13431333005428314,0.16148102283477783,1.3500248193740845,-0.35444211959838867,0.32628196477890015,1.0276591777801514,1.7955611944198608,-0.6682491898536682,0.027690524235367775,0.13627031445503235,1.7138880491256714,-1.1705466508865356,0.11096175014972687,1.0370121002197266,1.9505943059921265,-0.7851760983467102,0.03535892069339752,0.087571881711483,1.8482730388641357,-1.3613617420196533,0.11479917913675308,0.9812825918197632,1.930518388748169,-0.8817771077156067,0.054229043424129486,0.1417192667722702,1.8230327367782593,-1.4875924587249756,0.16953635215759277,0.9639115333557129,1.8693574666976929,-0.7289845943450928,0.055375102907419205,0.1737668812274933,1.773247241973877,-1.2499370574951172,0.16634424030780792,0.8390790820121765,1.8655601739883423,-0.11975427716970444,0.0011167081538587809,0.41124415397644043,1.8381726741790771,0.12606072425842285,0.0012571383267641068,0.8042750358581543,2.73500657081604,-0.20534959435462952,0.0005061182891950011,0.4016769826412201,2.7049736976623535,0.2685820162296295,0.000255289749475196,0.7745541334152222,3.5406241416931152,0.5745813846588135,0.00011000458471244201,0.4009145200252533,3.5032567977905273,0.9361381530761719,9.562335435475688e-06,0.7851309180259705,3.6633849143981934,0.6023181676864624,8.808436541585252e-05,0.3929174542427063,3.62235426902771,0.9755867123603821,3.4478573070373386e-05,0.6886411905288696,3.7968556880950928,-0.339579313993454,6.377261888701469e-05,0.45975691080093384,3.767024040222168,-0.008582495152950287,4.351427196525037e-05
3,0.6389045715332031,0.5521109104156494,-1.524958848953247,0.9992629289627075,0.6846010684967041,0.43940821290016174,-1.4779345989227295,0.998643696308136,0.7138059139251709,0.43735334277153015,-1.4778833389282227,0.9988366365432739,0.7407531142234802,0.4360038936138153,-1.478469729423523,0.9985537528991699,0.5968484282493591,0.438835084438324,-1.4583237171173096,0.998848021030426,0.5707026124000549,0.4365355372428894,-1.4572200775146484,0.9990501999855042,0.5507880449295044,0.43532925844192505,-1.457615613937378,0.9989774823188782,0.7875854969024658,0.448533833026886,-1.026554822921753,0.9987708330154419,0.5302077531814575,0.4426061809062958,-0.8209535479545593,0.9993352890014648,0.6965731382369995,0.6427592635154724,-1.307819128036499,0.9995580911636353,0.5941968560218811,0.6421969532966614,-1.2728015184402466,0.9996501803398132,0.9675674438476562,0.8647027611732483,-0.5047023296356201,0.9969058632850647,0.3533840775489807,0.8229963779449463,-0.41193562746047974,0.9993347525596619,1.1060190200805664,1.373279333114624,-0.2985488474369049,0.14214631915092468,0.1699559986591339,1.3322315216064453,-0.32792574167251587,0.33157655596733093,1.0301244258880615,1.7934744358062744,-0.6208399534225464,0.02704736590385437,0.1369897425174713,1.6859707832336426,-1.113934874534607,0.10709263384342194,1.0419237613677979,1.9502679109573364,-0.7264585494995117,0.03409813344478607,0.08964062482118607,1.8147956132888794,-1.2923059463500977,0.11042477190494537,0.9875478744506836,1.9314630031585693,-0.8217900395393372,0.05252411589026451,0.14223752915859222,1.8000684976577759,-1.4051613807678223,0.16345934569835663,0.9707893133163452,1.8701037168502808,-0.6788035035133362,0.053546782582998276,0.1730077862739563,1.75222909450531,-1.187721848487854,0.16019512712955475,0.83433997631073,1.853702187538147,-0.12011820077896118,0.001078106346540153,0.4117085933685303,1.8246930837631226,0.12643000483512878,0.001202778541482985,0.7997890114784241,2.718289852142334,-0.21162350475788116,0.0005193446995690465,0.4016105532646179,2.6860501766204834,0.2826557755470276,0.00025672526680864394,0.7739114165306091,3.5194761753082275,0.5534360408782959,0.00011577030818443745,0.3998607099056244,3.480121374130249,0.9455596208572388,1.0554737855272833e-05,0.7848504781723022,3.641071081161499,0.5807183980941772,9.05668712221086e-05,0.3916712701320648,3.597073554992676,0.9851659536361694,3.7940528272883967e-05,0.6882954835891724,3.7726898193359375,-0.3531526029109955,6.671957817161456e-05,0.45761638879776,3.7436234951019287,0.010038359090685844,4.76264649478253e-05
4,0.6394127607345581,0.5513493418693542,-1.646605134010315,0.9992531538009644,0.6850939989089966,0.43871572613716125,-1.5985112190246582,0.9985952973365784,0.7146049737930298,0.43668901920318604,-1.5983846187591553,0.9987847805023193,0.7412239909172058,0.43526744842529297,-1.5988579988479614,0.9984959959983826,0.5971705317497253,0.43804389238357544,-1.5857384204864502,0.9988039135932922,0.5711118578910828,0.435910165309906,-1.5846641063690186,0.9990116953849792,0.5517195463180542,0.43491077423095703,-1.585065484046936,0.9989346861839294,0.7874478101730347,0.4453798532485962,-1.0537421703338623,0.9986860752105713,0.5315361022949219,0.44133636355400085,-0.9471009373664856,0.9992724657058716,0.6975081562995911,0.6420537233352661,-1.4188783168792725,0.999538004398346,0.594868540763855,0.6416695713996887,-1.3927408456802368,0.9996205568313599,0.9676614999771118,0.8587844371795654,-0.5842301845550537,0.9968101978302002,0.35489580035209656,0.8226637244224548,-0.514342725276947,0.9992574453353882,1.1076254844665527,1.356122374534607,-0.34448182582855225,0.1460191309452057,0.18754985928535461,1.3330308198928833,-0.30605316162109375,0.3320491909980774,1.0300735235214233,1.7703783512115479,-0.64970862865448,0.025746924802660942,0.1472136527299881,1.6972119808197021,-0.8779013752937317,0.10151848942041397,1.0406274795532227,1.9248498678207397,-0.7536765336990356,0.0321965329349041,0.0985744446516037,1.8316209316253662,-1.0320285558700562,0.10467866063117981,0.9874228239059448,1.9121339321136475,-0.8429704904556274,0.0497511588037014,0.15019521117210388,1.8259503841400146,-1.1608757972717285,0.15547648072242737,0.9702572822570801,1.8503403663635254,-0.7045024633407593,0.05068127065896988,0.17997682094573975,1.7740298509597778,-0.9523202776908875,0.1521737277507782,0.8343626260757446,1.8508933782577515,-0.12094362825155258,0.0010140739614143968,0.4133833050727844,1.8202944993972778,0.1272292584180832,0.0011283090570941567,0.7995809316635132,2.7189810276031494,-0.18173463642597198,0.0005127509357407689,0.403486967086792,2.6876015663146973,0.28872984647750854,0.00024969663354568183,0.7739711999893188,3.5143954753875732,0.6785905361175537,0.00011456112406449392,0.40080833435058594,3.4772958755493164,0.9911019206047058,1.067314497049665e-05,0.7848588824272156,3.6354944705963135,0.7160738110542297,8.838684880174696e-05,0.39338332414627075,3.5944366455078125,1.0354082584381104,3.848834239761345e-05,0.6883902549743652,3.77036190032959,-0.2099965363740921,6.63210594211705e-05,0.45589858293533325,3.7420356273651123,0.05877826362848282,4.8780362703837454e-05
5,0.6409049034118652,0.5510886311531067,-1.6954679489135742,0.9992548227310181,0.6865653395652771,0.43825313448905945,-1.6450278759002686,0.9985780715942383,0.7163318991661072,0.4362761080265045,-1.6448732614517212,0.9987604022026062,0.7424386143684387,0.4348430633544922,-1.6453425884246826,0.9984753727912903,0.5980607271194458,0.4374886453151703,-1.635252594947815,0.9987850785255432,0.5719320178031921,0.43546950817108154,-1.6341516971588135,0.9989922642707825,0.5529195666313171,0.4346274733543396,-1.63454270362854,0.998913049697876,0.7874860763549805,0.4437461793422699,-1.0778924226760864,0.9986416101455688,0.5323206186294556,0.4407247006893158,-0.9976698756217957,0.9992306232452393,0.699248731136322,0.6417350769042969,-1.4640852212905884,0.9995307922363281,0.5959640741348267,0.6415320038795471,-1.4423391819000244,0.9996031522750854,0.9677335023880005,0.85651695728302,-0.6156789064407349,0.9967833161354065,0.3553718030452728,0.8226900100708008,-0.5589032769203186,0.9991902112960815,1.1091110706329346,1.3564269542694092,-0.35651275515556335,0.15238840878009796,0.19175530970096588,1.3339354991912842,-0.3095615804195404,0.33557963371276855,1.0300195217132568,1.7694077491760254,-0.6231017708778381,0.0247795470058918,0.1473880112171173,1.7039103507995605,-0.8858477473258972,0.0968502089381218,1.0397907495498657,1.9228065013885498,-0.7213678956031799,0.03064810484647751,0.10073622316122055,1.8402045965194702,-1.0419622659683228,0.09974610805511475,0.9870724678039551,1.9107290506362915,-0.8135685920715332,0.04750644788146019,0.15222863852977753,1.8365273475646973,-1.1705641746520996,0.1485798954963684,0.9699987173080444,1.8493989706039429,-0.6780062913894653,0.048334721475839615,0.18175512552261353,1.7842098474502563,-0.9607742428779602,0.14526449143886566,0.8344219326972961,1.8487480878829956,-0.1202690377831459,0.00096269411733374,0.41455236077308655,1.8183826208114624,0.1265570968389511,0.0010659890249371529,0.7996081113815308,2.7180490493774414,-0.1549426019191742,0.0005087466561235487,0.40559855103492737,2.6881673336029053,0.28810909390449524,0.0002443816920276731,0.7746251821517944,3.5110254287719727,0.7296493649482727,0.00011359508789610118,0.4023815095424652,3.4753642082214355,1.0062472820281982,1.0845470569620375e-05,0.7854306697845459,3.6314454078674316,0.7682652473449707,8.627928764326498e-05,0.3955180048942566,3.591991424560547,1.051836609840393,3.907682912540622e-05,0.6896002292633057,3.7678160667419434,-0.16081801056861877,6.593867874471471e-05,0.45642176270484924,3.740485906600952,0.06838840246200562,4.999074008082971e-05
6,0.6409220099449158,0.5501930713653564,-1.4848753213882446,0.9992794990539551,0.6866413354873657,0.4372653067111969,-1.4325101375579834,0.998616099357605,0.7165322303771973,0.43519869446754456,-1.432408094406128,0.9987872838973999,0.7425335645675659,0.4338163733482361,-1.4328258037567139,0.9985134601593018,0.5980870127677917,0.4368499219417572,-1.419805884361267,0.9988192915916443,0.5719833374023438,0.43502938747406006,-1.4186732769012451,0.9990175366401672,0.5531153678894043,0.4343782365322113,-1.4189635515213013,0.9989398121833801,0.7873681783676147,0.4428340792655945,-0.9050342440605164,0.9986599087715149,0.5325251817703247,0.4406093657016754,-0.8124651908874512,0.9992319941520691,0.6994518041610718,0.6408844590187073,-1.2739360332489014,0.9995373487472534,0.5960360169410706,0.6409987807273865,-1.248421311378479,0.999603807926178,0.9665431976318359,0.8569968938827515,-0.5234353542327881,0.9967362880706787,0.35545608401298523,0.8223296999931335,-0.43141356110572815,0.9991486668586731,1.1094419956207275,1.3604782819747925,-0.3080124855041504,0.15335284173488617,0.19768819212913513,1.3346501588821411,-0.23114466667175293,0.32948341965675354,1.0294493436813354,1.7682305574417114,-0.5438495874404907,0.023992910981178284,0.14780409634113312,1.7051717042922974,-0.8680729866027832,0.09361587464809418,1.0391209125518799,1.9198658466339111,-0.6403164267539978,0.029540933668613434,0.10166074335575104,1.8402307033538818,-1.0211341381072998,0.09714991599321365,0.9857208132743835,1.907079815864563,-0.7134028673171997,0.045972369611263275,0.1524534523487091,1.8345646858215332,-1.1404035091400146,0.14519557356834412,0.969475269317627,1.8460748195648193,-0.5915988683700562,0.046798259019851685,0.182662695646286,1.7833088636398315,-0.9416435956954956,0.14186084270477295,0.8309734463691711,1.8475987911224365,-0.12272386252880096,0.0009039703290909529,0.4143408238887787,1.816736102104187,0.1291063129901886,0.0009977560257539153,0.7972941398620605,2.714674949645996,-0.22129733860492706,0.0004903022781945765,0.40579861402511597,2.6813769340515137,0.28983741998672485,0.00023256363056134433,0.7736815214157104,3.5115811824798584,0.556397557258606,0.00010781938908621669,0.4027078151702881,3.468719005584717,0.9786373376846313,1.0387064321548678e-05,0.7843098044395447,3.632690191268921,0.5863205790519714,8.143478771671653e-05,0.3952815532684326,3.586747884750366,1.0217407941818237,3.7396050174720585e-05,0.6895478963851929,3.7660956382751465,-0.30380910634994507,6.334923818940297e-05,0.45630210638046265,3.7283806800842285,0.06696411222219467,4.825263749808073e-05
7,0.6409870386123657,0.5497835874557495,-1.5691394805908203,0.9993176460266113,0.6865962147712708,0.4372071325778961,-1.5223339796066284,0.9986780285835266,0.7164772748947144,0.43507397174835205,-1.5218689441680908,0.9988391995429993,0.7424041628837585,0.43363144993782043,-1.5222140550613403,0.9985799789428711,0.5981432199478149,0.4369986951351166,-1.5215122699737549,0.9988744258880615,0.5720884799957275,0.43542781472206116,-1.5202581882476807,0.9990612864494324,0.5533114075660706,0.43500182032585144,-1.5204768180847168,0.9989844560623169,0.7865509390830994,0.44269371032714844,-1.0109270811080933,0.9987106919288635,0.5325053930282593,0.4411473274230957,-0.9762387275695801,0.9992594122886658,0.699687123298645,0.6405904293060303,-1.3614051342010498,0.9995565414428711,0.5972551107406616,0.6409000754356384,-1.3523098230361938,0.9996188282966614,0.9627885818481445,0.8576686382293701,-0.5745817422866821,0.996867299079895,0.34963470697402954,0.8236898183822632,-0.58995121717453,0.999161422252655,1.0873956680297852,1.367517113685608,-0.18103928864002228,0.1566162109375,0.19088974595069885,1.3349632024765015,-0.33112773299217224,0.3290380835533142,1.0154870748519897,1.771256923675537,-0.182393878698349,0.023322029039263725,0.13239821791648865,1.7053354978561401,-0.8446510434150696,0.0904848650097847,1.0265547037124634,1.9199340343475342,-0.22783951461315155,0.02855651080608368,0.08175180107355118,1.8384262323379517,-0.9758685827255249,0.0941963940858841,0.9773209691047668,1.9078422784805298,-0.30579087138175964,0.04453732818365097,0.1314833015203476,1.8333516120910645,-1.0986542701721191,0.14076650142669678,0.9609678387641907,1.847564458847046,-0.2256181240081787,0.04528842121362686,0.16424678266048431,1.7824045419692993,-0.9162618517875671,0.1374843418598175,0.8277201652526855,1.8426306247711182,-0.09949302673339844,0.0008633533725515008,0.41001614928245544,1.8126778602600098,0.1057388037443161,0.0009432855295017362,0.7950888872146606,2.7078559398651123,-0.09337717294692993,0.00047434616135433316,0.40573829412460327,2.677487373352051,0.2945724129676819,0.0002219978632638231,0.773664116859436,3.503403902053833,0.7842841744422913,0.00010130797454621643,0.4025602340698242,3.4595632553100586,1.055444359779358,9.825615961744916e-06,0.7838643789291382,3.624727725982666,0.8229150772094727,7.601876131957397e-05,0.39519003033638,3.57706880569458,1.1070977449417114,3.500208185869269e-05,0.6942155957221985,3.756554365158081,-0.054179977625608444,6.120453326730058e-05,0.4564870297908783,3.716984272003174,0.16040010750293732,4.5980919821886346e-05
8,0.6356590390205383,0.5437762141227722,-1.2865604162216187,0.9993683695793152,0.684680700302124,0.4333186149597168,-1.2434724569320679,0.9987760186195374,0.7159758806228638,0.4307943880558014,-1.2432328462600708,0.9989209771156311,0.742280125617981,0.42916539311408997,-1.2434992790222168,0.9986830949783325,0.5922093391418457,0.4337576627731323,-1.2194639444351196,0.9989601969718933,0.5670112371444702,0.4327368140220642,-1.218143343925476,0.9991291761398315,0.5477892160415649,0.43220776319503784,-1.21831476688385,0.9990605115890503,0.7867130637168884,0.439615935087204,-0.7944274544715881,0.9987991452217102,0.5305362939834595,0.4401227831840515,-0.644967257976532,0.9993104934692383,0.6988623142242432,0.6373257040977478,-1.1065274477005005,0.9995853900909424,0.5924609303474426,0.6377457976341248,-1.064490556716919,0.9996441602706909,0.963196873664856,0.8596192002296448,-0.4947280287742615,0.996810257434845,0.3498137891292572,0.8271903991699219,-0.35624682903289795,0.9991666674613953,1.1010428667068481,1.3896386623382568,-0.39703476428985596,0.14801333844661713,0.2106601893901825,1.393668532371521,-0.3137699365615845,0.31572145223617554,1.026681900024414,1.7855466604232788,-0.7012126445770264,0.022184783592820168,0.17254045605659485,1.784096121788025,-0.9804145693778992,0.08644939959049225,1.0431182384490967,1.9298022985458374,-0.826543927192688,0.027419820427894592,0.12375222146511078,1.9224425554275513,-1.1439476013183594,0.09150546044111252,0.9836980700492859,1.9178497791290283,-0.8503541946411133,0.04297356680035591,0.17699532210826874,1.9036976099014282,-1.2350575923919678,0.13755083084106445,0.9658297300338745,1.8579647541046143,-0.7351158857345581,0.04382941871881485,0.2114451825618744,1.8493436574935913,-1.0474449396133423,0.13392430543899536,0.8346991539001465,1.8547751903533936,-0.1174825057387352,0.0008059378596954048,0.41839900612831116,1.8283735513687134,0.12450303137302399,0.0008799547213129699,0.7989645600318909,2.7105844020843506,-0.1246209591627121,0.00045572686940431595,0.4108774662017822,2.6801254749298096,0.4761415123939514,0.0002100351412082091,0.7799332141876221,3.5140023231506348,0.668382465839386,9.534040873404592e-05,0.41513770818710327,3.4700729846954346,1.315305471420288,9.162895366898738e-06,0.7906432747840881,3.635922908782959,0.7012445330619812,7.111943705240265e-05,0.40895453095436096,3.5878288745880127,1.3780747652053833,3.269947046646848e-05,0.6986777782440186,3.7685341835021973,-0.13205139338970184,5.899979078094475e-05,0.47176557779312134,3.7308409214019775,0.4778021275997162,4.4087220885558054e-05
9,0.6255818605422974,0.5459694266319275,-1.4754104614257812,0.9993652701377869,0.6768090128898621,0.43376249074935913,-1.453889012336731,0.9987726211547852,0.7110249996185303,0.4309123754501343,-1.4537092447280884,0.9989129900932312,0.7393797636032104,0.42913877964019775,-1.4541583061218262,0.9986760020256042,0.5829638242721558,0.43547293543815613,-1.4282171726226807,0.9989586472511292,0.5596321225166321,0.4347260594367981,-1.4269155263900757,0.9991202354431152,0.5404753684997559,0.43412959575653076,-1.427072286605835,0.9990497827529907,0.7863003611564636,0.4370555877685547,-0.9927154779434204,0.9987916946411133,0.5294697880744934,0.44011691212654114,-0.8405157923698425,0.999298095703125,0.6942331790924072,0.6375575661659241,-1.2825255393981934,0.9995803236961365,0.5865354537963867,0.6386703252792358,-1.2374470233917236,0.9996401071548462,0.9633148312568665,0.8563482761383057,-0.6169238686561584,0.9966461062431335,0.35128098726272583,0.8253644704818726,-0.4392487108707428,0.9991050362586975,1.1020461320877075,1.3876099586486816,-0.5029235482215881,0.14408785104751587,0.21025975048542023,1.3932024240493774,-0.3285536468029022,0.3082998991012573,1.026075839996338,1.7689521312713623,-0.8050206899642944,0.021659424528479576,0.17150038480758667,1.776914119720459,-1.0019365549087524,0.08324379473924637,1.0425106287002563,1.9054573774337769,-0.9243890643119812,0.026710471138358116,0.1252022236585617,1.91383957862854,-1.1578651666641235,0.08825234323740005,0.9835892915725708,1.8885109424591064,-0.977165699005127,0.04199378937482834,0.1768585443496704,1.8970091342926025,-1.2573530673980713,0.13301469385623932,0.965356171131134,1.832414984703064,-0.8466581106185913,0.04306379705667496,0.21038086712360382,1.843794584274292,-1.0690133571624756,0.12967263162136078,0.8341876864433289,1.8464710712432861,-0.1226569414138794,0.0007570640300400555,0.41826337575912476,1.8183742761611938,0.12947604060173035,0.0008236237335950136,0.7983938455581665,2.706244945526123,-0.13192962110042572,0.0004407087108120322,0.41049814224243164,2.673877000808716,0.4065621495246887,0.0002007738221436739,0.7782372236251831,3.498927354812622,0.6644588708877563,9.100267197936773e-05,0.4144764840602875,3.4560749530792236,1.1656749248504639,8.744423212192487e-06,0.7891908288002014,3.6174416542053223,0.6978482007980347,6.748125451849774e-05,0.40819478034973145,3.5720438957214355,1.218324899673462,3.1072169804247096e-05,0.6944679617881775,3.759294033050537,-0.16363933682441711,5.67434290132951e-05,0.47075575590133667,3.72169828414917,0.28782206773757935,4.2678730096668005e-05
